DEPTH,RHOB,DT,GR,FACIES
173.55,,517.8697,15.1872,1
173.7,,517.8625,15.2015,1
173.85,,517.8552,15.4663,1
174.0,,517.8477,15.5325,1
174.15,,517.8403,15.5325,1
174.3,,517.8329,15.5325,1
174.45,,517.8255,15.5325,1
174.6,,517.8181,16.0879,1
174.75,,517.8106,16.3038,1
174.9,,517.8035,16.3038,1
175.05,,517.7961,16.2178,1
175.2,,517.7887,15.9538,1
175.35,,517.7812,15.4557,1
175.5,,517.7738,15.1848,1
175.65,,517.7664,14.9248,1
175.8,,517.7589,14.6985,1
175.95,,517.7517,14.0926,1
176.1,,517.7444,13.6825,1
176.25,,517.737,13.6825,1
176.4,,517.7296,14.331,1
176.55,,517.7222,14.9138,1
176.7,,517.7147,14.9138,1
176.85,,517.7075,14.7527,1
177.0,,517.7002,14.5782,1
177.15,,517.6928,14.5782,1
177.3,,517.6854,14.676,1
177.45,,517.678,15.4972,1
177.6,,517.6705,16.5986,1
177.75,,517.6631,16.7747,1
177.9,,517.6557,16.7747,1
178.05,,517.6484,16.3668,1
178.2,,517.6412,15.5849,1
178.35,,517.6337,15.4582,1
178.5,,517.6263,15.063,1
178.65,,517.6189,14.3666,1
178.8,,517.6114,14.1951,1
178.95,,517.6041,14.1951,1
179.1,,517.5967,14.1951,1
179.25,,517.5895,14.0552,1
179.4,,517.5821,13.4872,1
179.55,,517.5746,13.1391,1
179.7,,517.5672,13.1391,1
179.85,,517.5598,13.2888,1
180.0,,517.5524,14.1043,1
180.15,,517.545,14.2806,1
180.3,,517.5378,14.3633,1
180.45,,517.5305,14.846,1
180.6,,517.523,15.2818,1
180.75,,517.5156,15.5622,1
180.9,,517.5082,15.7526,1
181.05,,517.5007,16.0809,1
181.2,,517.4933,15.9064,1
181.35,,517.4862,15.9064,1
181.5,,517.4786,15.9064,1
181.65,,517.4713,15.9064,1
181.8,,517.4638,15.9064,1
181.95,,517.4564,15.4707,1
182.1,,517.449,15.9101,1
182.25,,517.4415,16.3925,1
182.4,,517.4341,17.0595,1
182.55,,517.4269,18.4463,1
182.7,,517.4196,18.6153,1
182.85,,517.4122,18.6153,1
183.0,,517.4048,17.0072,1
183.15,,517.3973,16.7011,1
183.3,,517.3899,16.7011,1
183.45,,517.3824,17.2572,1
183.6,,517.3753,17.6859,1
183.75,,517.368,18.2357,1
183.9,,517.3605,18.7559,1
184.05,,517.3531,18.8823,1
184.2,,517.3457,18.8823,1
184.35,,517.3383,18.1284,1
184.5,,517.3309,17.5899,1
184.65,,517.3236,17.268,1
184.8,,517.3163,16.4956,1
184.95,,517.3088,15.9766,1
185.1,,517.3015,15.8848,1
185.25,,517.2941,15.8848,1
185.4,,517.2866,16.4963,1
185.55,,517.2792,17.0018,1
185.7,,517.2719,17.0589,1
185.85,,517.2646,17.0589,1
186.0,,517.2573,16.2447,1
186.15,,517.2498,15.4933,1
186.3,,517.2424,15.4319,1
186.45,,517.2349,15.1759,1
186.6,,517.2275,14.8798,1
186.75,,517.2203,14.5422,1
186.9,,517.213,14.2405,1
187.05,,517.2056,14.2405,1
187.2,,517.1981,14.3409,1
187.35,,517.1907,14.7647,1
187.5,,517.1833,15.3098,1
187.65,,517.1759,15.5083,1
187.8,,517.1686,16.0064,1
187.95,,517.1613,16.9083,1
188.1,,517.154,16.9083,1
188.25,,517.1465,16.8455,1
188.4,,517.1391,16.3586,1
188.55,,517.1316,15.4638,1
188.7,,517.1242,15.4638,1
188.85,,517.1169,15.4824,1
189.0,,517.1094,15.6658,1
189.15,,517.1023,16.126,1
189.3,,517.0948,16.0301,1
189.45,,517.0874,15.4537,1
189.6,,517.08,14.6442,1
189.75,,517.0726,12.8647,1
189.9,,517.0652,12.8647,1
190.05,,517.0577,12.9398,1
190.2,,517.0506,13.7353,1
190.35,,517.0432,13.8309,1
190.5,,517.0358,14.5963,1
190.65,,517.0284,14.7512,1
190.8,,517.0209,14.7512,1
190.95,,517.0134,14.7512,1
191.1,,517.006,14.1339,1
191.25,,516.9989,14.1298,1
191.4,,516.9914,14.1298,1
191.55,,516.984,14.1298,1
191.7,,516.9766,14.1298,1
191.85,,516.9692,14.452,1
192.0,,516.9618,14.885,1
192.15,,516.9543,16.139,1
192.3,,516.9471,16.4249,1
192.45,,516.9398,17.2909,1
192.6,,516.9324,17.4443,1
192.75,,516.925,17.4443,1
192.9,,516.9175,17.2069,1
193.05,,516.91,16.637,1
193.2,,516.9027,16.3944,1
193.35,,516.8953,15.8449,1
193.5,,516.8881,16.1794,1
193.65,,516.8807,16.3534,1
193.8,,516.8732,16.3498,1
193.95,,516.8659,16.7745,1
194.1,,516.8584,17.045,1
194.25,,516.8511,17.0381,1
194.4,,516.8438,17.0146,1
194.55,,516.8365,17.0146,1
194.7,,516.829,16.4411,1
194.85,,516.8217,16.0644,1
195.0,,516.8143,15.731,1
195.15,,516.8068,15.3892,1
195.3,,516.7993,15.23,1
195.45,,516.7921,15.1606,1
195.6,,516.7848,15.1606,1
195.75,,516.7774,15.8599,1
195.9,,516.77,16.578,1
196.05,,516.7625,16.578,1
196.2,,516.7551,16.578,1
196.35,,516.7477,16.578,1
196.5,,516.7404,16.7404,1
196.65,,516.733,17.6304,1
196.8,,516.7257,18.6193,1
196.95,,516.7184,18.6193,1
197.1,,516.7109,18.5404,1
197.25,,516.7035,18.3109,1
197.4,,516.696,18.1291,1
197.55,,516.6886,17.9882,1
197.7,,516.6813,17.7252,1
197.85,,516.6741,17.7252,1
198.0,,516.6667,17.7252,1
198.15,,516.6592,17.689,1
198.3,,516.6518,17.172,1
198.45,,516.6444,15.7123,1
198.6,,516.637,15.3764,1
198.75,,516.6296,15.4498,1
198.9,,516.6224,15.8432,1
199.05,,516.6151,16.1255,1
199.2,,516.6076,16.4411,1
199.35,,516.6002,16.4411,1
199.5,,516.5928,16.4411,1
199.65,,516.5854,16.4276,1
199.8,,516.5782,16.272,1
199.95,,516.5708,16.2929,1
200.1,,516.5634,16.719,1
200.25,,516.556,16.7001,1
200.4,,516.5486,16.7001,1
200.55,,516.541,16.7001,1
200.7,,516.5336,15.8656,1
200.85,,516.5262,15.562,1
201.0,,516.5187,15.1427,1
201.15,,516.5117,14.9609,1
201.3,,516.5042,14.1411,1
201.45,,516.4968,14.0709,1
201.6,,516.4894,14.0709,1
201.75,,516.4819,14.0709,1
201.9,,516.4745,14.677,1
202.05,,516.4673,14.7812,1
202.2,,516.4599,14.8234,1
202.35,,516.4526,15.0293,1
202.5,,516.4451,15.1265,1
202.65,,516.4377,15.5088,1
202.8,,516.4303,15.617,1
202.95,,516.4229,15.617,1
203.1,,516.4157,15.1015,1
203.25,,516.4083,13.7371,1
203.4,,516.4009,13.0562,1
203.55,,516.3935,12.3965,1
203.7,,516.386,12.1299,1
203.85,,516.3787,12.1299,1
204.0,,516.3712,12.9868,1
204.15,,516.364,13.8447,1
204.3,,516.3567,14.0727,1
204.45,,516.3492,14.0727,1
204.6,,516.3419,14.2725,1
204.75,,516.3344,14.4253,1
204.9,,516.327,14.4843,1
205.05,,516.3196,14.536,1
205.2,,516.3121,14.5931,1
205.35,,516.3049,14.6487,1
205.5,,516.2976,14.6487,1
205.65,,516.2902,14.9573,1
205.8,,516.2827,15.3501,1
205.95,,516.2753,15.5497,1
206.1,,516.2679,16.3981,1
206.25,,516.2604,17.5351,1
206.4,,516.2532,17.9042,1
206.55,,516.2459,17.9042,1
206.7,,516.2385,17.1617,1
206.85,,516.2311,15.7045,1
207.0,,516.2237,15.5841,1
207.15,,516.2163,15.5841,1
207.3,,516.2089,15.4766,1
207.45,,516.2017,15.3502,1
207.6,,516.1941,15.8229,1
207.75,,516.1869,16.0088,1
207.9,,516.1795,16.2067,1
208.05,,516.172,17.0498,1
208.2,,516.1646,17.6032,1
208.35,,516.1572,18.0308,1
208.5,,516.1498,18.0308,1
208.65,,516.1427,17.9176,1
208.8,,516.1353,17.1703,1
208.95,,516.1278,17.0314,1
209.1,,516.1204,16.5413,1
209.25,,516.113,16.0585,1
209.4,,516.1055,16.0542,1
209.55,,516.0981,15.9657,1
209.7,,516.091,15.666,1
209.85,,516.0836,15.6558,1
210.0,,516.0761,14.1484,1
210.15,,516.0686,14.1484,1
210.3,,516.0612,14.1484,1
210.45,,516.0538,14.3584,1
210.6,,516.0464,15.2862,1
210.75,,516.0392,16.1064,1
210.9,,516.0318,16.4571,1
211.05,,516.0244,17.9629,1
211.2,,516.017,18.1393,1
211.35,,516.0095,18.1393,1
211.5,,516.0021,17.3697,1
211.65,,515.9947,15.7332,1
211.8,,515.9875,15.2553,1
211.95,,515.9802,14.586,1
212.1,,515.9727,13.9484,1
212.25,,515.9653,13.8182,1
212.4,,515.9579,14.0063,1
212.55,,515.9505,14.0679,1
212.7,,515.9431,13.9284,1
212.85,,515.9356,13.8741,1
213.0,,515.9285,13.773,1
213.15,,515.9211,13.6786,1
213.3,,515.9137,13.702,1
213.45,,515.9062,13.7268,1
213.6,,515.8988,14.0804,1
213.75,,515.8914,14.7482,1
213.9,,515.8839,15.4149,1
214.05,,515.8768,15.6687,1
214.2,,515.8695,15.6687,1
214.35,,515.862,15.0914,1
214.5,,515.8546,14.4869,1
214.65,,515.8472,14.1747,1
214.8,,515.8398,14.0465,1
214.95,,515.8323,14.1088,1
215.1,,515.8251,14.1088,1
215.25,,515.8178,14.4647,1
215.4,,515.8104,14.9055,1
215.55,,515.803,14.9055,1
215.7,,515.7955,14.4983,1
215.85,,515.7881,13.693,1
216.0,,515.7807,13.3487,1
216.15,,515.7733,13.2871,1
216.3,,515.7662,13.2871,1
216.45,,515.7587,13.3283,1
216.6,,515.7513,13.5234,1
216.75,,515.7439,14.0234,1
216.9,,515.7365,14.9758,1
217.05,,515.7291,15.8076,1
217.2,,515.7217,15.8076,1
217.35,,515.7145,15.7229,1
217.5,,515.7071,15.1281,1
217.65,,515.6996,13.9544,1
217.8,,515.6923,13.9544,1
217.95,,515.6848,14.1147,1
218.1,,515.6774,15.2486,1
218.25,,515.67,17.023,1
218.4,,515.6628,17.5176,1
218.55,,515.6555,17.4656,1
218.7,,515.6479,16.96,1
218.85,,515.6406,16.7988,1
219.0,,515.6332,14.6553,1
219.15,,515.6257,14.404,1
219.3,,515.6183,13.7762,1
219.45,,515.6109,13.3672,1
219.6,,515.6037,13.3672,1
219.75,,515.5963,13.7026,1
219.9,,515.5888,13.7071,1
220.05,,515.5814,14.5532,1
220.2,,515.574,15.1157,1
220.35,,515.5666,15.2992,1
220.5,,515.5591,15.4719,1
220.65,,515.5519,15.6067,1
220.8,,515.5446,15.6218,1
220.95,,515.5372,15.6218,1
221.1,,515.5298,14.3282,1
221.25,,515.5223,14.0378,1
221.4,,515.5149,13.8588,1
221.55,,515.5074,13.7483,1
221.7,,515.5003,13.9609,1
221.85,,515.493,14.0285,1
222.0,,515.4855,14.9363,1
222.15,,515.4781,15.2443,1
222.3,,515.4706,15.2443,1
222.45,,515.4633,14.7899,1
222.6,,515.4559,14.589,1
222.75,,515.4486,14.589,1
222.9,,515.4413,16.0417,1
223.05,,515.4338,17.7369,1
223.2,,515.4265,18.7,1
223.35,,515.4191,18.9781,1
223.5,,515.4116,18.9781,1
223.65,,515.4042,17.6962,1
223.8,,515.3967,15.8879,1
223.95,,515.3895,14.3237,1
224.1,,515.3823,13.4498,1
224.25,,515.3748,13.3665,1
224.4,,515.3674,13.451,1
224.55,,515.3599,13.7249,1
224.7,,515.3525,14.0756,1
224.85,,515.3452,15.0127,1
225.0,,515.338,16.6537,1
225.15,,515.3306,17.5558,1
225.3,,515.3232,17.5558,1
225.45,,515.3158,16.0208,1
225.6,,515.3083,13.2473,1
225.75,,515.3008,12.8958,1
225.9,,515.2935,12.8958,1
226.05,,515.2863,13.1593,1
226.2,,515.2789,13.7812,1
226.35,,515.2715,13.9041,1
226.5,,515.264,14.0284,1
226.65,,515.2567,14.3999,1
226.8,,515.2492,14.8431,1
226.95,,515.2419,15.0605,1
227.1,,515.2344,15.7361,1
227.25,,515.2272,15.8488,1
227.4,,515.2198,15.8488,1
227.55,,515.2124,15.8648,1
227.7,,515.205,15.953,1
227.85,,515.1976,15.9249,1
228.0,,515.1901,15.6209,1
228.15,,515.1827,14.6643,1
228.3,,515.1756,13.2306,1
228.45,,515.1682,13.1523,1
228.6,,515.1608,12.863,1
228.75,,515.1534,12.4459,1
228.9,,515.1459,13.1622,1
229.05,,515.1385,12.3582,1
229.2,,515.131,12.1861,1
229.35,,515.1239,12.1766,1
229.5,,515.1165,10.3696,1
229.65,,515.109,10.2944,1
229.8,,515.1016,10.2944,1
229.95,,515.0942,10.8962,1
230.1,,515.0867,10.9688,1
230.25,,515.0796,12.5618,1
230.4,,515.0722,13.4633,1
230.55,,515.0648,13.7732,1
230.7,,515.0574,13.8989,1
230.85,,515.05,14.4575,1
231.0,,515.0425,14.6081,1
231.15,,515.035,15.2771,1
231.3,,515.0277,15.6485,1
231.45,,515.0203,15.7069,1
231.6,,515.0131,15.5234,1
231.75,,515.0057,14.1376,1
231.9,,514.9982,13.6247,1
232.05,,514.9909,13.6247,1
232.2,,514.9835,14.4653,1
232.35,,514.976,15.0658,1
232.5,,514.9688,15.3128,1
232.65,,514.9615,15.4567,1
232.8,,514.9541,15.7212,1
232.95,,514.9466,15.6462,1
233.1,,514.9392,15.4367,1
233.25,,514.9318,15.3125,1
233.4,,514.9243,15.0076,1
233.55,,514.9169,14.808,1
233.7,,514.9097,14.6508,1
233.85,,514.9025,14.5018,1
234.0,,514.895,14.0442,1
234.15,,514.8875,13.5486,1
234.3,,514.8801,13.5486,1
234.45,,514.8727,13.8235,1
234.6,,514.8655,14.7913,1
234.75,,514.8582,15.6547,1
234.9,,514.8507,15.6547,1
235.05,,514.8433,15.6517,1
235.2,,514.8359,15.6465,1
235.35,,514.8286,15.6465,1
235.5,,514.821,15.8946,1
235.65,,514.8137,16.5471,1
235.8,,514.8066,16.8308,1
235.95,,514.7991,16.8308,1
236.1,,514.7917,16.8725,1
236.25,,514.7842,16.9954,1
236.4,,514.7769,16.7943,1
236.55,,514.7695,16.1085,1
236.7,,514.762,16.1085,1
236.85,,514.7546,15.5464,1
237.0,,514.7474,12.866,1
237.15,,514.7401,12.8546,1
237.3,,514.7326,12.7084,1
237.45,,514.7252,12.1591,1
237.6,,514.7178,12.206,1
237.75,,514.7104,12.6,1
237.9,,514.7032,11.8993,1
238.05,,514.6955,11.9203,1
238.2,,514.6884,12.3605,1
238.35,,514.681,12.6687,1
238.5,,514.6736,13.248,1
238.65,,514.666,13.6713,1
238.8,,514.6586,13.6713,1
238.95,,514.6512,13.6713,1
239.1,,514.644,14.2343,1
239.25,,514.6367,14.6316,1
239.4,,514.6292,14.658,1
239.55,,514.6218,14.658,1
239.7,,514.6144,13.6241,1
239.85,,514.6069,13.492,1
240.0,,514.5995,13.492,1
240.15,,514.5923,14.3805,1
240.3,,514.5849,14.9799,1
240.45,,514.5776,15.0701,1
240.6,,514.5701,15.0701,1
240.75,,514.5627,14.8684,1
240.9,,514.5553,14.5223,1
241.05,,514.5479,14.265,1
241.2,,514.5407,14.2084,1
241.35,,514.5333,14.2084,1
241.5,,514.5259,14.7597,1
241.65,,514.5185,15.0035,1
241.8,,514.511,15.2277,1
241.95,,514.5037,15.4074,1
242.1,,514.4962,15.3781,1
242.25,,514.489,15.1541,1
242.4,,514.4817,15.2814,1
242.55,,514.4742,15.4443,1
242.7,,514.4669,15.7623,1
242.85,,514.4594,16.0837,1
243.0,,514.452,16.7067,1
243.15,,514.4446,17.1964,1
243.3,,514.4371,17.1964,1
243.45,,514.4299,16.5248,1
243.6,,514.4226,14.844,1
243.75,,514.4152,13.5238,1
243.9,,514.4078,13.2368,1
244.05,,514.4003,13.2368,1
244.2,,514.3929,14.1646,1
244.35,,514.3854,15.5183,1
244.5,,514.3782,15.7713,1
244.65,,514.3709,16.1958,1
244.8,,514.3635,16.15,1
244.95,,514.3561,15.8316,1
245.1,,514.3487,14.9343,1
245.25,,514.3412,14.0167,1
245.4,,514.3339,14.0167,1
245.55,,514.3265,14.1917,1
245.7,,514.3193,14.8814,1
245.85,,514.3119,15.6225,1
246.0,,514.3045,16.2993,1
246.15,,514.297,17.5379,1
246.3,,514.2896,17.5379,1
246.45,,514.2822,17.5737,1
246.6,,514.2748,17.6859,1
246.75,,514.2676,17.17,1
246.9,,514.2602,16.1105,1
247.05,,514.2529,15.3466,1
247.2,,514.2454,15.329,1
247.35,,514.238,15.329,1
247.5,,514.2305,15.3485,1
247.65,,514.2231,15.7416,1
247.8,,514.216,16.8895,1
247.95,,514.2086,17.9416,1
248.1,,514.2011,17.9416,1
248.25,,514.1936,17.9416,1
248.4,,514.1862,15.8455,1
248.55,,514.1788,13.7478,1
248.7,,514.1713,12.5297,1
248.85,,514.1642,12.2377,1
249.0,,514.1568,12.1775,1
249.15,,514.1494,12.2148,1
249.3,,514.142,12.2197,1
249.45,,514.1346,12.8533,1
249.6,,514.1271,13.4941,1
249.75,,514.1197,13.9297,1
249.9,,514.1123,14.3418,1
250.05,,514.1052,14.6212,1
250.2,,514.0978,15.38,1
250.35,,514.0903,15.7504,1
250.5,,514.0829,16.1509,1
250.65,,514.0755,16.2642,1
250.8,,514.0681,16.057,1
250.95,,514.0606,15.9765,1
251.1,,514.0535,15.7022,1
251.25,,514.0461,14.6274,1
251.4,,514.0387,14.1668,1
251.55,,514.0313,14.1668,1
251.7,,514.0238,15.3083,1
251.85,,514.0164,16.9876,1
252.0,,514.009,17.8223,1
252.15,,514.0018,18.1573,1
252.3,,513.9944,18.1092,1
252.45,,513.987,18.1477,1
252.6,,513.9796,18.525,1
252.75,,513.9722,18.7172,1
252.9,,513.9648,19.3082,1
253.05,,513.9573,19.9835,1
253.2,,513.95,20.2538,1
253.35,,513.9428,20.4782,1
253.5,,513.9354,20.4782,1
253.65,,513.928,19.9443,1
253.8,,513.9205,19.1869,1
253.95,,513.9131,19.1869,1
254.1,,513.9057,19.796,1
254.25,,513.8983,20.8478,1
254.4,,513.8912,20.8478,1
254.55,,513.8838,20.7249,1
254.7,,513.8763,20.444,1
254.85,,513.8689,20.3549,1
255.0,,513.8615,20.1636,1
255.15,,513.8541,19.8396,1
255.3,,513.8467,19.2234,1
255.45,,513.8395,18.1252,1
255.6,,513.8321,17.5913,1
255.75,,513.8246,17.7249,1
255.9,,513.8173,18.4871,1
256.05,,513.8098,19.5151,1
256.2,,513.8024,19.9068,1
256.35,,513.795,20.6643,1
256.5,,513.7878,20.6352,1
256.65,,513.7805,20.4071,1
256.8,,513.773,20.1859,1
256.95,,513.7656,17.6328,1
257.1,,513.7581,17.3927,1
257.25,,513.7507,16.6096,1
257.4,,513.7433,16.6094,1
257.55,,513.7359,16.5939,1
257.7,,513.7287,16.5939,1
257.85,,513.7212,17.3235,1
258.0,,513.7138,20.6676,1
258.15,,513.7064,20.839,1
258.3,,513.699,21.2208,1
258.45,,513.6915,21.2479,1
258.6,,513.6841,20.8796,1
258.75,,513.6769,19.9024,1
258.9,,513.6696,19.3008,1
259.05,,513.6622,18.1645,1
259.2,,513.6548,17.9812,1
259.35,,513.6473,17.6641,1
259.5,,513.64,17.9071,1
259.65,,513.6324,18.1303,1
259.8,,513.6254,18.1692,1
259.95,,513.618,18.5258,1
260.1,,513.6105,18.6677,1
260.25,,513.6031,18.6491,1
260.4,,513.5957,18.5982,1
260.55,,513.5883,18.582,1
260.7,,513.5811,17.6817,1
260.85,,513.5737,17.2583,1
261.0,,513.5663,17.2583,1
261.15,,513.5589,17.2583,1
261.3,,513.5515,17.2583,1
261.45,,513.5441,18.331,1
261.6,,513.5366,19.2104,1
261.75,,513.5294,19.3265,1
261.9,,513.5219,20.0544,1
262.05,1998.9065,513.5145,20.8059,1
262.2,1989.1794,513.5073,21.1575,1
262.35,1985.5889,513.4998,21.3494,1
262.5,2008.2076,513.4924,21.1685,1
262.65,2026.0713,513.4849,21.1536,1
262.8,1996.0391,513.4775,21.3494,1
262.95,1964.4281,513.4702,22.0492,1
263.1,1973.8464,513.463,23.0273,1
263.25,1997.1914,513.4556,23.1452,1
263.4,2014.1787,513.4481,23.1452,1
263.55,2010.5653,513.4408,21.9542,1
263.7,1999.2224,513.4333,19.8959,1
263.85,1994.9497,513.4258,19.396,1
264.0,2001.0245,513.4185,18.4487,1
264.15,1992.5934,513.4111,18.0223,1
264.3,1988.7426,513.404,18.0223,1
264.45,1996.2861,513.3965,18.6125,1
264.6,2002.2458,513.389,20.129,1
264.75,1993.8671,513.3817,20.129,1
264.9,1991.9595,513.3742,20.0363,1
265.05,1971.4432,513.3668,19.5617,1
265.2,1932.4,513.3594,18.9351,1
265.35,1888.4852,513.3522,18.9351,1
265.5,1820.9015,513.3448,19.0329,1
265.65,1780.1243,513.3374,19.6528,1
265.8,1738.2853,513.33,20.3938,1
265.95,1662.6282,513.3226,20.5225,1
266.1,1569.488,513.3151,20.5067,1
266.25,1473.1573,513.308,20.3013,1
266.4,1386.7687,513.3006,19.4493,1
266.55,1392.9941,513.2932,18.3575,1
266.7,1398.0958,513.2858,18.2196,1
266.85,1395.4108,513.2783,18.2206,1
267.0,1388.459,513.2709,18.2565,1
267.15,1382.4,513.2634,18.3653,1
267.3,1383.7906,513.256,18.9398,1
267.45,1383.6052,513.2488,19.2428,1
267.6,1382.5438,513.2415,20.2042,1
267.75,1380.1333,513.234,20.2438,1
267.9,1384.9119,513.2266,20.3621,1
268.05,1400.5529,513.2192,20.3714,1
268.2,1400.8385,513.2117,20.3714,1
268.35,1394.3628,513.2046,18.5081,1
268.5,1393.8467,513.1969,17.3993,1
268.65,1403.2124,513.1898,17.2678,1
268.8,1433.319,513.1824,17.2678,1
268.95,1423.0569,513.1749,18.4874,1
269.1,1405.2401,513.1675,19.1258,1
269.25,1412.4001,513.16,19.2155,1
269.4,1433.0859,513.1527,19.2155,1
269.55,1446.6351,513.1453,19.1358,1
269.7,1446.1461,513.1381,19.1097,1
269.85,1455.4406,513.1307,19.1097,1
270.0,1479.8503,513.1233,20.0293,1
270.15,1503.3381,513.1159,20.4111,1
270.3,1516.4618,513.1085,20.9484,1
270.45,1530.0868,513.101,20.8075,1
270.6,1564.8236,513.0938,20.4771,1
270.75,1607.0181,513.0865,19.9744,1
270.9,1627.0717,513.079,19.7143,1
271.05,1626.243,513.0716,18.7036,1
271.2,1604.9662,513.0642,16.73,1
271.35,1562.7018,513.0568,15.1234,1
271.5,1540.6187,513.0493,14.4911,1
271.65,1532.4277,513.0421,14.3924,1
271.8,1526.2863,513.0349,14.3924,1
271.95,1535.6423,513.0275,15.3993,1
272.1,1561.1786,513.02,17.3343,1
272.25,1574.0192,513.0126,18.7354,1
272.4,1564.1738,513.0052,19.3406,1
272.55,1557.049,512.9977,19.4913,1
272.7,1560.2417,512.9904,19.9356,1
272.85,1576.52,512.9832,20.562,1
273.0,1588.8131,512.9757,20.562,1
273.15,1587.2207,512.9684,20.3553,1
273.3,1559.3539,512.9609,19.9045,1
273.45,1523.2632,512.9535,19.6327,1
273.6,1496.1669,512.9461,19.0034,1
273.75,1464.6313,512.9387,17.4931,1
273.9,1445.4768,512.9313,16.1385,1
274.05,1467.3997,512.9241,16.1385,1
274.2,1486.6478,512.9167,16.5295,1
274.35,1484.9756,512.9092,17.9907,1
274.5,1475.3657,512.9018,19.0449,1
274.65,1449.764,512.8944,19.2938,1
274.8,1421.7444,512.887,19.2938,1
274.95,1399.1945,512.8796,18.7472,1
275.1,1388.7285,512.8724,16.1406,1
275.25,1392.7616,512.865,16.1406,1
275.4,1396.7463,512.8577,16.1123,1
275.55,1373.2141,512.8502,15.8765,1
275.7,1370.6951,512.8428,15.5064,1
275.85,1375.9158,512.8354,14.9282,1
276.0,1380.5065,512.8282,14.3934,1
276.15,1377.4692,512.8209,14.3934,1
276.3,1370.72,512.8134,14.3934,1
276.45,1371.4906,512.806,14.4022,1
276.6,1385.5,512.7985,15.0469,1
276.75,1384.7,512.791,15.0469,1
276.9,1382.4309,512.7836,14.1376,1
277.05,1381.8201,512.7761,13.8718,1
277.2,1382.4674,512.769,14.113,1
277.35,1373.912,512.7617,14.1252,1
277.5,1374.588,512.7542,14.8879,1
277.65,1379.1425,512.7468,15.938,1
277.8,1384.3882,512.7393,16.0393,1
277.95,1376.4403,512.7319,16.0393,1
278.1,1375.5414,512.7245,15.9895,1
278.25,1385.0089,512.7173,15.9809,1
278.4,1389.6108,512.71,15.9809,1
278.55,1391.249,512.7026,17.2605,1
278.7,1394.8326,512.6951,17.7698,1
278.85,1394.6947,512.6877,17.9149,1
279.0,1391.4355,512.6804,17.9419,1
279.15,1392.4415,512.6729,17.9419,1
279.3,1396.9518,512.6657,18.7333,1
279.45,1395.4031,512.6583,20.2342,1
279.6,1386.5728,512.6509,22.5179,1
279.75,1385.0359,512.6435,23.5662,1
279.9,1392.7681,512.636,23.6849,1
280.05,1422.0719,512.6286,23.4451,1
280.2,1472.0486,512.6212,22.1562,1
280.35,1481.9424,512.614,20.3311,1
280.5,1484.28,512.6067,19.4551,1
280.65,1497.0292,512.5992,18.0916,1
280.8,1499.6594,512.5919,17.2006,1
280.95,1511.9906,512.5844,17.2006,1
281.1,1515.7314,512.577,18.5245,1
281.25,1485.3821,512.5696,20.4985,1
281.4,1461.1199,512.5621,21.2519,1
281.55,1454.8103,512.5549,21.2519,1
281.7,1470.5742,512.5475,20.994,1
281.85,1525.5381,512.5402,20.545,1
282.0,1564.724,512.5327,20.0496,1
282.15,1557.4583,512.5253,19.4338,1
282.3,1529.9419,512.5179,19.1191,1
282.45,1492.7396,512.5105,19.3351,1
282.6,1468.3091,512.5032,19.7173,1
282.75,1450.4331,512.496,19.7999,1
282.9,1433.5189,512.4885,19.7999,1
283.05,1416.2415,512.4811,19.9787,1
283.2,1413.88,512.4737,20.347,1
283.35,1428.0632,512.4663,20.2738,1
283.5,1460.6147,512.4589,20.1818,1
283.65,1473.5131,512.4515,20.3987,1
283.8,1453.0134,512.4443,20.3244,1
283.95,1465.0538,512.4369,20.0975,1
284.1,1469.485,512.4295,20.0846,1
284.25,1444.1801,512.4221,19.9152,1
284.4,1448.5787,512.4146,19.541,1
284.55,1467.7198,512.4072,20.1448,1
284.7,1478.0994,512.3998,20.7459,1
284.85,1442.0057,512.3926,21.3603,1
285.0,1394.2881,512.3852,23.303,1
285.15,1398.5039,512.3779,25.1825,1
285.3,1418.88,512.3704,26.5253,1
285.45,1453.5205,512.363,27.1485,1
285.6,1527.1454,512.3555,27.6624,1
285.75,1619.9193,512.3481,29.0951,1
285.9,1609.4387,512.3411,29.1674,1
286.05,1559.4453,512.3336,30.0619,1
286.2,1462.6,512.3261,31.3786,1
286.35,1375.5703,512.3186,36.3038,1
286.5,1375.6813,512.3112,36.4783,1
286.65,1386.9312,512.3038,37.7929,1
286.8,1432.9458,512.2963,37.8476,1
286.95,1513.3474,512.2892,37.8476,1
287.1,1598.5941,512.2818,37.4516,1
287.25,1594.3966,512.2744,35.6195,1
287.4,1485.114,512.267,34.6465,1
287.55,1473.8669,512.2596,32.7105,1
287.7,1495.3158,512.2521,30.2413,1
287.85,1492.433,512.2447,29.3811,1
288.0,1461.5726,512.2373,28.7979,1
288.15,1468.6407,512.2302,28.1309,1
288.3,1487.6782,512.2227,27.102,1
288.45,1450.7976,512.2153,26.6305,1
288.6,1395.9585,512.2079,26.5605,1
288.75,1384.6664,512.2005,26.5605,1
288.9,1390.0646,512.1931,27.2505,1
289.05,1411.5203,512.1856,29.4116,1
289.2,1453.9065,512.1784,31.5666,1
289.35,1521.6923,512.171,35.1882,1
289.5,1565.4885,512.1637,36.6415,1
289.65,1608.0759,512.1563,36.6415,1
289.8,1652.828,512.1488,35.6969,1
289.95,1662.797,512.1414,34.5292,1
290.1,1643.9067,512.134,33.4651,1
